x,y,z
96.863,20.23,0.4940724
96.863,20.235,0.4943517
96.863,20.24,0.4942811
96.863,20.245,0.4942682
96.863,20.25,0.4941542
96.863,20.255,0.4939986
96.863,20.26,0.4940901
96.863,20.265,0.4941639
96.863,20.27,0.4940917
96.863,20.275,0.4940901
96.863,20.28,0.4937939
96.863,20.285,0.4938268
96.863,20.29,0.4938502
96.863,20.295,0.493776
96.863,20.3,0.4935805
96.863,20.305,0.493745
96.863,20.31,0.493554
96.863,20.315,0.4936038
96.863,20.32,0.4934192
96.863,20.325,0.4936178
96.863,20.33,0.4935355
96.863,20.335,0.4935909
96.863,20.34,0.4933132
96.863,20.345,0.4934035
96.863,20.35,0.4934192
96.863,20.355,0.4932057
96.863,20.36,0.493103
96.863,20.365,0.4935443
96.863,20.37,0.4930227
96.863,20.375,0.4932659
96.863,20.38,0.493184
96.863,20.385,0.4931945
96.868,20.02,0.4939568
96.868,20.025,0.493818
96.868,20.03,0.4951574
96.868,20.035,0.4954318
96.868,20.04,0.4954246
96.868,20.045,0.4958868
96.868,20.05,0.4957782
96.868,20.055,0.495886
96.868,20.06,0.4956557
96.868,20.065,0.4958459
96.868,20.07,0.4954455
96.868,20.075,0.4958026
96.868,20.08,0.4957368
96.868,20.085,0.495764
96.868,20.09,0.49584
96.868,20.095,0.4958002
96.868,20.1,0.4954414
96.868,20.105,0.4952723
96.868,20.11,0.4953098
96.868,20.115,0.4954045
96.868,20.12,0.4953708
96.868,20.125,0.495159
96.868,20.13,0.4951089
96.868,20.135,0.4951269
96.868,20.14,0.4951349
96.868,20.145,0.4950081
96.868,20.15,0.4950595
96.868,20.155,0.4950721
96.868,20.16,0.4951975
96.868,20.165,0.4950049
96.868,20.17,0.4948008
96.868,20.175,0.4949455
96.868,20.18,0.4946807
96.868,20.185,0.4946741
96.868,20.19,0.4946288
96.868,20.195,0.4946069
96.868,20.2,0.4946515
96.868,20.205,0.4945475
96.868,20.21,0.4946197
96.868,20.215,0.4945467
96.868,20.22,0.4943886
96.868,20.225,0.4943621
96.868,20.23,0.4941005
96.868,20.235,0.4945154
96.868,20.24,0.4938516
96.868,20.245,0.4935508
96.868,20.25,0.4939454
96.868,20.255,0.4942136
96.868,20.26,0.4940772
96.868,20.265,0.4942088
96.868,20.27,0.494029
96.868,20.275,0.4941189
96.868,20.28,0.4938664
96.868,20.285,0.4938766
96.868,20.29,0.4939071
96.868,20.295,0.4939962
96.868,20.3,0.4935957
96.868,20.305,0.4938734
96.868,20.31,0.4937155
96.868,20.315,0.4936936
96.868,20.32,0.4934874
96.868,20.325,0.4936835
96.868,20.33,0.4936459
96.868,20.335,0.4936936
96.868,20.34,0.4935347
96.868,20.345,0.4934192
96.868,20.35,0.4934927
96.868,20.355,0.4932434
96.868,20.36,0.4931575
96.868,20.365,0.4936326
96.868,20.37,0.493061
96.868,20.375,0.4933887
96.868,20.38,0.4932876
96.868,20.385,0.4932362
96.873,20.02,0.4940563
96.873,20.025,0.493961
96.873,20.03,0.4953708
96.873,20.035,0.4955666
96.873,20.04,0.4956132
96.873,20.045,0.4959666
96.873,20.05,0.495854
96.873,20.055,0.4959221
96.873,20.06,0.4957641
96.873,20.065,0.4959278
96.873,20.07,0.4954639
96.873,20.075,0.4958892
96.873,20.08,0.4957448
96.873,20.085,0.4957809
96.873,20.09,0.495442
96.873,20.095,0.495931
96.873,20.1,0.495549
96.873,20.105,0.4952826
96.873,20.11,0.4953419
96.873,20.115,0.4955335
96.873,20.12,0.4954631
96.873,20.125,0.4953275
96.873,20.13,0.4951878
96.873,20.135,0.4951754
96.873,20.14,0.4952168
96.873,20.145,0.495137
96.873,20.15,0.4950659
96.873,20.155,0.4951902
96.873,20.16,0.4952504
96.873,20.165,0.4951574
96.873,20.17,0.4948829
96.873,20.175,0.4950217
96.873,20.18,0.4947008
96.873,20.185,0.4947766
96.873,20.19,0.4947304
96.873,20.195,0.4946486
96.873,20.2,0.4947304
96.873,20.205,0.4946389
96.873,20.21,0.4946413
96.873,20.215,0.494657
96.873,20.22,0.4944826
96.873,20.225,0.4943998
96.873,20.23,0.49418
96.873,20.235,0.4943276
96.873,20.24,0.494635
96.873,20.245,0.5022322
96.873,20.25,0.4947898
96.873,20.255,0.493893
96.873,20.26,0.4941791
96.873,20.265,0.494273
96.873,20.27,0.4940556
96.873,20.275,0.4941342
96.873,20.28,0.4940259
96.873,20.285,0.4939868
96.873,20.29,0.4939071
96.873,20.295,0.4940775
96.873,20.3,0.4936967
96.873,20.305,0.493986
96.873,20.31,0.493843
96.873,20.315,0.4937421
96.873,20.32,0.4935927
96.873,20.325,0.4938156
96.873,20.33,0.4937851
96.873,20.335,0.4937945
96.873,20.34,0.4937755
96.873,20.345,0.4934942
96.873,20.35,0.4935716
96.873,20.355,0.4933638
96.873,20.36,0.4933277
96.873,20.365,0.4937016
96.873,20.37,0.4932174
96.873,20.375,0.4935106
96.873,20.38,0.4933871
96.873,20.385,0.4933105
96.878,20.02,0.4940901
96.878,20.025,0.4940596
96.878,20.03,0.4954663
96.878,20.035,0.4956695
96.878,20.04,0.4956476
96.878,20.045,0.4960144
96.878,20.05,0.4959871
96.878,20.055,0.4959846
96.878,20.06,0.4958376
96.878,20.065,0.4960112
96.878,20.07,0.4955733
96.878,20.075,0.4960112
96.878,20.08,0.4958118
96.878,20.085,0.4958933
96.878,20.09,0.4960032
96.878,20.095,0.4959643
96.878,20.1,0.4956613
96.878,20.105,0.4954091
96.878,20.11,0.4953403
96.878,20.115,0.4956687
96.878,20.12,0.495571
96.878,20.125,0.4954623
96.878,20.13,0.4953763
96.878,20.135,0.4952598
96.878,20.14,0.4953263
96.878,20.145,0.4952633
96.878,20.15,0.4951628
96.878,20.155,0.4953622
96.878,20.16,0.4953741
96.878,20.165,0.4951317
96.878,20.17,0.4949896
96.878,20.175,0.4951347
96.878,20.18,0.4948556
96.878,20.185,0.4948925
96.878,20.19,0.4948532
96.878,20.195,0.4947719
96.878,20.2,0.4948219
96.878,20.205,0.4946735
96.878,20.21,0.4948352
96.878,20.215,0.4946859
96.878,20.22,0.4946061
96.878,20.225,0.494517
96.878,20.23,0.4942714
96.878,20.235,0.4935066
96.878,20.24,0.4945193
96.878,20.245,0.4947674
96.878,20.25,0.4942488
96.878,20.255,0.494413
96.878,20.26,0.4942441
96.878,20.265,0.4943645
96.878,20.27,0.494151
96.878,20.275,0.4941815
96.878,20.28,0.4941088
96.878,20.285,0.4941854
96.878,20.29,0.4938942
96.878,20.295,0.4941559
96.878,20.3,0.4938649
96.878,20.305,0.4940345
96.878,20.31,0.4939681
96.878,20.315,0.4938656
96.878,20.32,0.4936897
96.878,20.325,0.4939071
96.878,20.33,0.4938531
96.878,20.335,0.4938484
96.878,20.34,0.4938461
96.878,20.345,0.4936037
96.878,20.35,0.4936506
96.878,20.355,0.4933887
96.878,20.36,0.4933934
96.878,20.365,0.4937178
96.878,20.37,0.493341
96.878,20.375,0.4935813
96.878,20.38,0.4934669
96.878,20.385,0.4934489
96.883,20.02,0.4941909
96.883,20.025,0.494086
96.883,20.03,0.4955726
96.883,20.035,0.4956805
96.883,20.04,0.4957779
96.883,20.045,0.4961846
96.883,20.05,0.4960988
96.883,20.055,0.4960722
96.883,20.06,0.4957649
96.883,20.065,0.4961276
96.883,20.07,0.4956899
96.883,20.075,0.4960339
96.883,20.08,0.495858
96.883,20.085,0.4959729
96.883,20.09,0.4961825
96.883,20.095,0.4960472
96.883,20.1,0.4958282
96.883,20.105,0.4955194
96.883,20.11,0.495356
96.883,20.115,0.4957837
96.883,20.12,0.4956719
96.883,20.125,0.4955765
96.883,20.13,0.4954881
96.883,20.135,0.4953098
96.883,20.14,0.4953708
96.883,20.145,0.4954264
96.883,20.15,0.4951734
96.883,20.155,0.4954545
96.883,20.16,0.4954897
96.883,20.165,0.495248
96.883,20.17,0.4951269
96.883,20.175,0.4953145
96.883,20.18,0.494929
96.883,20.185,0.4949877
96.883,20.19,0.4950079
96.883,20.195,0.4948993
96.883,20.2,0.4949065
96.883,20.205,0.4947218
96.883,20.21,0.4950072
96.883,20.215,0.4948516
96.883,20.22,0.4947
96.883,20.225,0.4946233
96.883,20.23,0.4944896
96.883,20.235,0.4945842
96.883,20.24,0.4947304
96.883,20.245,0.4943137
96.883,20.25,0.4942769
96.883,20.255,0.4942613
96.883,20.26,0.4943081
96.883,20.265,0.4944769
96.883,20.27,0.4942472
96.883,20.275,0.4943168
96.883,20.28,0.4941839
96.883,20.285,0.4943058
96.883,20.29,0.4939727
96.883,20.295,0.4942574
96.883,20.3,0.4938674
96.883,20.305,0.4940455
96.883,20.31,0.4939947
96.883,20.315,0.4940074
96.883,20.32,0.4937851
96.883,20.325,0.4939712
96.883,20.33,0.4938578
96.883,20.335,0.4939071
96.883,20.34,0.4938813
96.883,20.345,0.4937132
96.883,20.35,0.4937653
96.883,20.355,0.4934731
96.883,20.36,0.493495
96.883,20.365,0.4937851
96.883,20.37,0.4935412
96.883,20.375,0.4937163
96.883,20.38,0.4935873
96.883,20.385,0.4934309
96.888,20.02,0.4943127
96.888,20.025,0.4941456
96.888,20.03,0.4958447
96.888,20.035,0.4957931
96.888,20.04,0.4960249
96.888,20.045,0.4962599
96.888,20.05,0.4962153
96.888,20.055,0.4961543
96.888,20.06,0.4959792
96.888,20.065,0.4961637
96.888,20.07,0.4958681
96.888,20.075,0.4961152
96.888,20.08,0.4958767
96.888,20.085,0.4962247
96.888,20.09,0.4962458
96.888,20.095,0.4960331
96.888,20.1,0.4958705
96.888,20.105,0.4956914
96.888,20.11,0.4955134
96.888,20.115,0.4959197
96.888,20.12,0.4956453
96.888,20.125,0.495632
96.888,20.13,0.4956383
96.888,20.135,0.4955508
96.888,20.14,0.4954342
96.888,20.145,0.4956034
96.888,20.15,0.4953434
96.888,20.155,0.4955733
96.888,20.16,0.4955624
96.888,20.165,0.4954135
96.888,20.17,0.4953122
96.888,20.175,0.4953479
96.888,20.18,0.4951375
96.888,20.185,0.4950964
96.888,20.19,0.495165
96.888,20.195,0.4949744
96.888,20.2,0.4950041
96.888,20.205,0.4948082
96.888,20.21,0.495104
96.888,20.215,0.4948707
96.888,20.22,0.4948297
96.888,20.225,0.4947187
96.888,20.23,0.4946491
96.888,20.235,0.4948829
96.888,20.24,0.4947648
96.888,20.245,0.4945848
96.888,20.25,0.4945381
96.888,20.255,0.4945967
96.888,20.26,0.494456
96.888,20.265,0.4945863
96.888,20.27,0.4944255
96.888,20.275,0.4944333
96.888,20.28,0.4942261
96.888,20.285,0.4944407
96.888,20.29,0.4940809
96.888,20.295,0.4943598
96.888,20.3,0.4940118
96.888,20.305,0.4941299
96.888,20.31,0.4940702
96.888,20.315,0.4941571
96.888,20.32,0.4938906
96.888,20.325,0.4940481
96.888,20.33,0.4938613
96.888,20.335,0.4940134
96.888,20.34,0.4941463
96.888,20.345,0.4937546
96.888,20.35,0.4938674
96.888,20.355,0.4936279
96.888,20.36,0.4934856
96.888,20.365,0.4939274
96.888,20.37,0.4936189
96.888,20.375,0.4938289
96.888,20.38,0.4937343
96.888,20.385,0.4935267
96.893,20.02,0.4943218
96.893,20.025,0.494209
96.893,20.03,0.4960306
96.893,20.035,0.4957962
96.893,20.04,0.4961393
96.893,20.045,0.4963021
96.893,20.05,0.4963534
96.893,20.055,0.4962628
96.893,20.06,0.4960478
96.893,20.065,0.4962771
96.893,20.07,0.4959071
96.893,20.075,0.4961942
96.893,20.08,0.4958969
96.893,20.085,0.4962491
96.893,20.09,0.4962308
96.893,20.095,0.4961911
96.893,20.1,0.4959914
96.893,20.105,0.4958465
96.893,20.11,0.4956148
96.893,20.115,0.4960356
96.893,20.12,0.4956521
96.893,20.125,0.4957307
96.893,20.13,0.495627
96.893,20.135,0.4956544
96.893,20.14,0.4955843
96.893,20.145,0.4957886
96.893,20.15,0.4953373
96.893,20.155,0.4956689
96.893,20.16,0.495656
96.893,20.165,0.4955675
96.893,20.17,0.4954433
96.893,20.175,0.4954692
96.893,20.18,0.4952672
96.893,20.185,0.4951269
96.893,20.19,0.4952489
96.893,20.195,0.4949791
96.893,20.2,0.4950369
96.893,20.205,0.4949134
96.893,20.21,0.4951307
96.893,20.215,0.4950049
96.893,20.22,0.4949165
96.893,20.225,0.4947821
96.893,20.23,0.4947251
96.893,20.235,0.4950049
96.893,20.24,0.4949134
96.893,20.245,0.4947152
96.893,20.25,0.4946062
96.893,20.255,0.4946146
96.893,20.26,0.4945368
96.893,20.265,0.4947564
96.893,20.27,0.4944634
96.893,20.275,0.4945475
96.893,20.28,0.4943191
96.893,20.285,0.4945406
96.893,20.29,0.4942181
96.893,20.295,0.4944987
96.893,20.3,0.4941369
96.893,20.305,0.4942677
96.893,20.31,0.494151
96.893,20.315,0.4943432
96.893,20.32,0.4940009
96.893,20.325,0.4942026
96.893,20.33,0.4939376
96.893,20.335,0.4940862
96.893,20.34,0.4942613
96.893,20.345,0.493746
96.893,20.35,0.4938903
96.893,20.355,0.4937382
96.893,20.36,0.4936136
96.893,20.365,0.4941358
96.893,20.37,0.4936647
96.893,20.375,0.4938766
96.893,20.38,0.4938461
96.893,20.385,0.4936433
96.898,20.02,0.4943858
96.898,20.025,0.494257
96.898,20.03,0.4956948
96.898,20.035,0.4959502
96.898,20.04,0.4963101
96.898,20.045,0.4963772
96.898,20.05,0.496482
96.898,20.055,0.4963246
96.898,20.06,0.4961856
96.898,20.065,0.4964305
96.898,20.07,0.4960051
96.898,20.075,0.4962376
96.898,20.08,0.4959655
96.898,20.085,0.4963055
96.898,20.09,0.4963295
96.898,20.095,0.496307
96.898,20.1,0.4960928
96.898,20.105,0.4959495
96.898,20.11,0.4956575
96.898,20.115,0.4960555
96.898,20.12,0.4957063
96.898,20.125,0.4958168
96.898,20.13,0.4957759
96.898,20.135,0.4957886
96.898,20.14,0.4956361
96.898,20.145,0.4958282
96.898,20.15,0.4955065
96.898,20.155,0.4957063
96.898,20.16,0.4957879
96.898,20.165,0.4956834
96.898,20.17,0.4955209
96.898,20.175,0.4956148
96.898,20.18,0.4950049
96.898,20.185,0.495133
96.898,20.19,0.4953594
96.898,20.195,0.4950087
96.898,20.2,0.4950354
96.898,20.205,0.4950232
96.898,20.21,0.4951535
96.898,20.215,0.4950573
96.898,20.22,0.4949744
96.898,20.225,0.494793
96.898,20.23,0.4948532
96.898,20.235,0.4951055
96.898,20.24,0.495011
96.898,20.245,0.4948547
96.898,20.25,0.4946389
96.898,20.255,0.4946466
96.898,20.26,0.4946496
96.898,20.265,0.494825
96.898,20.27,0.4945658
96.898,20.275,0.4945749
96.898,20.28,0.4944255
96.898,20.285,0.4946268
96.898,20.29,0.4943554
96.898,20.295,0.494578
96.898,20.3,0.4943035
96.898,20.305,0.4944057
96.898,20.31,0.4942235
96.898,20.315,0.4944667
96.898,20.32,0.4940512
96.898,20.325,0.4941914
96.898,20.33,0.4939751
96.898,20.335,0.4941205
96.898,20.34,0.4943508
96.898,20.345,0.4939208
96.898,20.35,0.4939376
96.898,20.355,0.4938308
96.898,20.36,0.4937203
96.898,20.365,0.4942355
96.898,20.37,0.4937546
96.898,20.375,0.4940107
96.898,20.38,0.4938857
96.898,20.385,0.4938034
96.903,20.02,0.494395
96.903,20.025,0.494273
96.903,20.03,0.4955843
96.903,20.035,0.4960127
96.903,20.04,0.4964603
96.903,20.045,0.4964444
96.903,20.05,0.4965977
96.903,20.055,0.4963223
96.903,20.06,0.4963221
96.903,20.065,0.496522
96.903,20.07,0.4960608
96.903,20.075,0.4963467
96.903,20.08,0.4960493
96.903,20.085,0.4963068
96.903,20.09,0.496381
96.903,20.095,0.4963444
96.903,20.1,0.4961988
96.903,20.105,0.4959972
96.903,20.11,0.4958046
96.903,20.115,0.4960707
96.903,20.12,0.4957406
96.903,20.125,0.4959091
96.903,20.13,0.495903
96.903,20.135,0.4958892
96.903,20.14,0.4957726
96.903,20.145,0.4958588
96.903,20.15,0.4955995
96.903,20.155,0.4958282
96.903,20.16,0.495945
96.903,20.165,0.4957825
96.903,20.17,0.4955675
96.903,20.175,0.4957185
96.903,20.18,0.4952855
96.903,20.185,0.4950895
96.903,20.19,0.495319
96.903,20.195,0.4950697
96.903,20.2,0.4951269
96.903,20.205,0.495136
96.903,20.21,0.4952146
96.903,20.215,0.4952298
96.903,20.22,0.4949528
96.903,20.225,0.4948562
96.903,20.23,0.4949805
96.903,20.235,0.4952184
96.903,20.24,0.495014
96.903,20.245,0.4950285
96.903,20.25,0.4947038
96.903,20.255,0.4948372
96.903,20.26,0.4947487
96.903,20.265,0.4956598
96.903,20.27,0.4946694
96.903,20.275,0.4947304
96.903,20.28,0.4945609
96.903,20.285,0.4947792
96.903,20.29,0.494456
96.903,20.295,0.4946649
96.903,20.3,0.4944636
96.903,20.305,0.4945437
96.903,20.31,0.494279
96.903,20.315,0.4945967
96.903,20.32,0.4942143
96.903,20.325,0.494228
96.903,20.33,0.493946
96.903,20.335,0.4941831
96.903,20.34,0.494395
96.903,20.345,0.494029
96.903,20.35,0.4944712
96.903,20.355,0.4939376
96.903,20.36,0.4938684
96.903,20.365,0.4943066
96.903,20.37,0.4938812
96.903,20.375,0.4941205
96.903,20.38,0.4939926
96.903,20.385,0.4939284
96.908,20.02,0.4944766
96.908,20.025,0.4943035
96.908,20.03,0.4960082
96.908,20.035,0.4960112
96.908,20.04,0.4965769
96.908,20.045,0.4965769
96.908,20.05,0.4965988
96.908,20.055,0.4964159
96.908,20.06,0.496429
96.908,20.065,0.4966516
96.908,20.07,0.4962827
96.908,20.075,0.4964344
96.908,20.08,0.4961823
96.908,20.085,0.4964885
96.908,20.09,0.4965118
96.908,20.095,0.4964809
96.908,20.1,0.4963355
96.908,20.105,0.4960814
96.908,20.11,0.4959235
96.908,20.115,0.4960722
96.908,20.12,0.4959108
96.908,20.125,0.4959685
96.908,20.13,0.4960759
96.908,20.135,0.4960105
96.908,20.14,0.4958694
96.908,20.145,0.4959629
96.908,20.15,0.4956884
96.908,20.155,0.4960112
96.908,20.16,0.496092
96.908,20.165,0.495903
96.908,20.17,0.4956758
96.908,20.175,0.4958199
96.908,20.18,0.4955553
96.908,20.185,0.4955426
96.908,20.19,0.4954705
96.908,20.195,0.4951787
96.908,20.2,0.4952489
96.908,20.205,0.4952061
96.908,20.21,0.495266
96.908,20.215,0.4952397
96.908,20.22,0.4950788
96.908,20.225,0.4950872
96.908,20.23,0.4951685
96.908,20.235,0.4953304
96.908,20.24,0.4951098
96.908,20.245,0.4951804
96.908,20.25,0.4947423
96.908,20.255,0.4948904
96.908,20.26,0.4949134
96.908,20.265,0.4950168
96.908,20.27,0.4947304
96.908,20.275,0.4948707
96.908,20.28,0.494688
96.908,20.285,0.4949591
96.908,20.29,0.494578
96.908,20.295,0.4947914
96.908,20.3,0.4944946
96.908,20.305,0.4947106
96.908,20.31,0.4943236
96.908,20.315,0.4947304
96.908,20.32,0.4942928
96.908,20.325,0.4943742
96.908,20.33,0.4940372
96.908,20.335,0.4942849
96.908,20.34,0.494456
96.908,20.345,0.4940801
96.908,20.35,0.4946375
96.908,20.355,0.4939316
96.908,20.36,0.4939284
96.908,20.365,0.4943154
96.908,20.37,0.4939852
96.908,20.375,0.4942547
96.908,20.38,0.4940596
96.908,20.385,0.4940809
96.913,20.02,0.4945214
96.913,20.025,0.4943615
96.913,20.03,0.4960824
96.913,20.035,0.496041
96.913,20.04,0.4967279
96.913,20.045,0.4966442
96.913,20.05,0.4967431
96.913,20.055,0.4964992
96.913,20.06,0.4965691
96.913,20.065,0.4967355
96.913,20.07,0.4963296
96.913,20.075,0.4965601
96.913,20.08,0.4962336
96.913,20.085,0.4967675
96.913,20.09,0.4965036
96.913,20.095,0.4965868
96.913,20.1,0.4963556
96.913,20.105,0.4961146
96.913,20.11,0.4960417
96.913,20.115,0.4961912
96.913,20.12,0.4959926
96.913,20.125,0.4961027
96.913,20.13,0.4961332
96.913,20.135,0.4961332
96.913,20.14,0.4958736
96.913,20.145,0.4960455
96.913,20.15,0.4958111
96.913,20.155,0.496096
96.913,20.16,0.4961667
96.913,20.165,0.4960544
96.913,20.17,0.4956825
96.913,20.175,0.4958664
96.913,20.18,0.4956104
96.913,20.185,0.4956014
96.913,20.19,0.4955538
96.913,20.195,0.4953195
96.913,20.2,0.4952823
96.913,20.205,0.4953807
96.913,20.21,0.4952823
96.913,20.215,0.4953495
96.913,20.22,0.4950399
96.913,20.225,0.4953495
96.913,20.23,0.4953136
96.913,20.235,0.4953463
96.913,20.24,0.4951871
96.913,20.245,0.4952405
96.913,20.25,0.4947929
96.913,20.255,0.4951194
96.913,20.26,0.4950696
96.913,20.265,0.4951574
96.913,20.27,0.4948553
96.913,20.275,0.4949912
96.913,20.28,0.4948524
96.913,20.285,0.4950285
96.913,20.29,0.4947416
96.913,20.295,0.4949012
96.913,20.3,0.4945475
96.913,20.305,0.4948212
96.913,20.31,0.494334
96.913,20.315,0.4948257
96.913,20.32,0.4943326
96.913,20.325,0.4944903
96.913,20.33,0.4940715
96.913,20.335,0.494395
96.913,20.34,0.4944834
96.913,20.345,0.4941815
96.913,20.35,0.4940596
96.913,20.355,0.4940901
96.913,20.36,0.4940581
96.913,20.365,0.4943569
96.913,20.37,0.4940901
96.913,20.375,0.4943035
96.913,20.38,0.4941339
96.913,20.385,0.4940997
96.918,20.02,0.4945653
96.918,20.025,0.4944384
96.918,20.03,0.4961942
96.918,20.035,0.4961607
96.918,20.04,0.4969209
96.918,20.045,0.4967498
96.918,20.05,0.4967622
96.918,20.055,0.4965296
96.918,20.06,0.4967483
96.918,20.065,0.4967498
96.918,20.07,0.4964493
96.918,20.075,0.4967483
96.918,20.08,0.4963935
96.918,20.085,0.4967595
96.918,20.09,0.4964869
96.918,20.095,0.4967639
96.918,20.1,0.4964761
96.918,20.105,0.4961726
96.918,20.11,0.4961384
96.918,20.115,0.4962619
96.918,20.12,0.4961221
96.918,20.125,0.4962626
96.918,20.13,0.4961808
96.918,20.135,0.4961584
96.918,20.14,0.4959986
96.918,20.145,0.4961637
96.918,20.15,0.4959502
96.918,20.155,0.4961101
96.918,20.16,0.4962269
96.918,20.165,0.4961079
96.918,20.17,0.4957978
96.918,20.175,0.4959098
96.918,20.18,0.4957017
96.918,20.185,0.4957085
96.918,20.19,0.49563
96.918,20.195,0.4955017
96.918,20.2,0.4953835
96.918,20.205,0.4954824
96.918,20.21,0.4953403
96.918,20.215,0.4953739
96.918,20.22,0.4952489
96.918,20.225,0.4953582
96.918,20.23,0.4953403
96.918,20.235,0.4954318
96.918,20.24,0.495202
96.918,20.245,0.4953812
96.918,20.25,0.4948829
96.918,20.255,0.4951938
96.918,20.26,0.4951745
96.918,20.265,0.4952064
96.918,20.27,0.4949893
96.918,20.275,0.4950198
96.918,20.28,0.4948829
96.918,20.285,0.4950735
96.918,20.29,0.4948052
96.918,20.295,0.494958
96.918,20.3,0.4945571
96.918,20.305,0.4949134
96.918,20.31,0.4944084
96.918,20.315,0.494813
96.918,20.32,0.4942894
96.918,20.325,0.4946137
96.918,20.33,0.4941297
96.918,20.335,0.4944679
96.918,20.34,0.4945902
96.918,20.345,0.4943191
96.918,20.35,0.4941083
96.918,20.355,0.4942046
96.918,20.36,0.4941592
96.918,20.365,0.4945765
96.918,20.37,0.4942296
96.918,20.375,0.4943828
